Date,IVVB11,Date,BOVA11,Date,SMAL11
5/13/2020 16:56:00,179.1,5/13/2020 16:56:00,75.15,5/13/2020 16:56:00,78.8
5/14/2020 16:56:00,178.12,5/14/2020 16:56:00,76.25,5/14/2020 16:56:00,80.5
5/15/2020 16:56:00,180,5/15/2020 16:56:00,74.56,5/15/2020 16:56:00,80.0
5/18/2020 16:56:00,182.07,5/18/2020 16:56:00,78.03,5/18/2020 16:56:00,85.4
5/19/2020 16:56:00,184,5/19/2020 16:56:00,77.65,5/19/2020 16:56:00,85.0
5/20/2020 16:56:00,182.2,5/20/2020 16:56:00,78.45,5/20/2020 16:56:00,85.1
5/21/2020 16:56:00,176.85,5/21/2020 16:56:00,79.97,5/21/2020 16:56:00,88.5
5/22/2020 16:56:00,176.75,5/22/2020 16:56:00,79.94,5/22/2020 16:56:00,89.6
5/25/2020 16:56:00,176,5/25/2020 16:56:00,82.6,5/25/2020 16:56:00,91.6
5/26/2020 16:56:00,172.15,5/26/2020 16:56:00,82.45,5/26/2020 16:56:00,91.9
5/27/2020 16:56:00,172.9,5/27/2020 16:56:00,84.68,5/27/2020 16:56:00,95.8
5/28/2020 16:56:00,175.9,5/28/2020 16:56:00,83.65,5/28/2020 16:56:00,94.6
5/29/2020 16:56:00,175.65,5/29/2020 16:56:00,84.15,5/29/2020 16:56:00,94.7
6/1/2020 16:56:00,177.15,6/1/2020 16:56:00,85.33,6/1/2020 16:56:00,96.8
6/2/2020 16:56:00,173.5,6/2/2020 16:56:00,87.78,6/2/2020 16:56:00,101.1
6/3/2020 16:56:00,171.3,6/3/2020 16:56:00,89.37,6/3/2020 16:56:00,105.2
6/4/2020 16:56:00,171.98,6/4/2020 16:56:00,90.31,6/4/2020 16:56:00,105.0
6/5/2020 16:56:00,170.9,6/5/2020 16:56:00,91.05,6/5/2020 16:56:00,107.8
6/8/2020 16:56:00,169,6/8/2020 16:56:00,93.95,6/8/2020 16:56:00,113.0
6/9/2020 16:56:00,169.15,6/9/2020 16:56:00,92.95,6/9/2020 16:56:00,110.8
6/10/2020 16:56:00,170.51,6/10/2020 16:56:00,91.17,6/10/2020 16:56:00,107.1
6/12/2020 16:56:00,165.8,6/12/2020 16:56:00,89.25,6/12/2020 16:56:00,104.3
6/15/2020 16:56:00,169.8,6/15/2020 16:56:00,89.07,6/15/2020 16:56:00,104.5
6/16/2020 16:56:00,176.2,6/16/2020 16:56:00,90,6/16/2020 16:56:00,104.5
6/17/2020 16:56:00,176.25,6/17/2020 16:56:00,91.95,6/17/2020 16:56:00,107.0
6/18/2020 16:56:00,180.45,6/18/2020 16:56:00,92.63,6/18/2020 16:56:00,107.4
6/19/2020 16:56:00,177.3,6/19/2020 16:56:00,92.64,6/19/2020 16:56:00,108.4
6/22/2020 16:56:00,176.75,6/22/2020 16:56:00,91.75,6/22/2020 16:56:00,108.6
6/23/2020 16:56:00,174.1,6/23/2020 16:56:00,92.26,6/23/2020 16:56:00,110.3
6/24/2020 16:56:00,175.21,6/24/2020 16:56:00,90.77,6/24/2020 16:56:00,107.0
6/25/2020 16:56:00,177.05,6/25/2020 16:56:00,92.39,6/25/2020 16:56:00,108.5
6/26/2020 16:56:00,177.3,6/26/2020 16:56:00,90.22,6/26/2020 16:56:00,105.5
6/29/2020 16:56:00,178.31,6/29/2020 16:56:00,92.3,6/29/2020 16:56:00,107.7
6/30/2020 16:56:00,181.72,6/30/2020 16:56:00,91.62,6/30/2020 16:56:00,107.8
7/1/2020 16:56:00,177.99,7/1/2020 16:56:00,92.68,7/1/2020 16:56:00,110.5
7/2/2020 16:56:00,181.24,7/2/2020 16:56:00,92.5,7/2/2020 16:56:00,110.4
7/3/2020 16:56:00,182,7/3/2020 16:56:00,93.19,7/3/2020 16:56:00,111.9
7/6/2020 16:56:00,183.45,7/6/2020 16:56:00,95.31,7/6/2020 16:56:00,114.4
7/7/2020 16:56:00,182.6,7/7/2020 16:56:00,94.1,7/7/2020 16:56:00,113.3
7/8/2020 16:56:00,182.8,7/8/2020 16:56:00,96.1,7/8/2020 16:56:00,115.2
7/10/2020 16:56:00,182.8,7/10/2020 16:56:00,96.34,7/10/2020 16:56:00,117.4
7/13/2020 16:56:00,183.37,7/13/2020 16:56:00,95.05,7/13/2020 16:56:00,116.0
7/14/2020 16:56:00,184.85,7/14/2020 16:56:00,96.6,7/14/2020 16:56:00,116.9
7/15/2020 16:56:00,187.7,7/15/2020 16:56:00,98.03,7/15/2020 16:56:00,118.1
7/16/2020 16:56:00,184.5,7/16/2020 16:56:00,96.82,7/16/2020 16:56:00,118.1
7/17/2020 16:56:00,187.25,7/17/2020 16:56:00,99.13,7/17/2020 16:56:00,120.2
7/20/2020 16:56:00,187.61,7/20/2020 16:56:00,100.5,7/20/2020 16:56:00,122.4
7/21/2020 16:56:00,183.2,7/21/2020 16:56:00,100.29,7/21/2020 16:56:00,121.9
7/22/2020 16:56:00,180.35,7/22/2020 16:56:00,100.38,7/22/2020 16:56:00,122.0
7/23/2020 16:56:00,182.12,7/23/2020 16:56:00,98.4,7/23/2020 16:56:00,118.3
7/24/2020 16:56:00,180.68,7/24/2020 16:56:00,98.59,7/24/2020 16:56:00,117.0
7/27/2020 16:56:00,179.7,7/27/2020 16:56:00,100.46,7/27/2020 16:56:00,118.0
7/28/2020 16:56:00,179.25,7/28/2020 16:56:00,100.05,7/28/2020 16:56:00,118.7
7/29/2020 16:56:00,182.22,7/29/2020 16:56:00,101.48,7/29/2020 16:56:00,119.5
7/30/2020 16:56:00,180.8,7/30/2020 16:56:00,101.31,7/30/2020 16:56:00,121.0
7/31/2020 16:56:00,183.68,7/31/2020 16:56:00,99.29,7/31/2020 16:56:00,118.0
8/3/2020 16:56:00,188.9,8/3/2020 16:56:00,99.2,8/3/2020 16:56:00,117.5
8/4/2020 16:56:00,188.05,8/4/2020 16:56:00,97.6,8/4/2020 16:56:00,115.3
8/5/2020 16:56:00,189.84,8/5/2020 16:56:00,98.99,8/5/2020 16:56:00,117.3
8/6/2020 16:56:00,192.4,8/6/2020 16:56:00,100.17,8/6/2020 16:56:00,119.0
8/7/2020 16:56:00,196.75,8/7/2020 16:56:00,98.83,8/7/2020 16:56:00,117.8
8/10/2020 16:56:00,198.39,8/10/2020 16:56:00,99.54,8/10/2020 16:56:00,118.1
8/11/2020 16:56:00,194.8,8/11/2020 16:56:00,98.2,8/11/2020 16:56:00,118.5
8/12/2020 16:56:00,198.4,8/12/2020 16:56:00,98.33,8/12/2020 16:56:00,116.3
8/13/2020 16:56:00,196,8/13/2020 16:56:00,96.51,8/13/2020 16:56:00,114.9
8/14/2020 16:56:00,197.8,8/14/2020 16:56:00,97.47,8/14/2020 16:56:00,116.6
8/17/2020 16:56:00,201.1,8/17/2020 16:56:00,95.83,8/17/2020 16:56:00,113.0
8/18/2020 16:56:00,200.34,8/18/2020 16:56:00,98.25,8/18/2020 16:56:00,117.0
8/19/2020 16:56:00,202.35,8/19/2020 16:56:00,97,8/19/2020 16:56:00,115.9
8/20/2020 16:56:00,203,8/20/2020 16:56:00,97.67,8/20/2020 16:56:00,117.7
8/21/2020 16:56:00,207,8/21/2020 16:56:00,97.6,8/21/2020 16:56:00,118.5
8/24/2020 16:56:00,207.3,8/24/2020 16:56:00,98.5,8/24/2020 16:56:00,118.4
8/25/2020 16:56:00,205.39,8/25/2020 16:56:00,98.35,8/25/2020 16:56:00,119.8
8/26/2020 16:56:00,211,8/26/2020 16:56:00,96.63,8/26/2020 16:56:00,117.9
8/27/2020 16:56:00,210.2,8/27/2020 16:56:00,96.87,8/27/2020 16:56:00,116.7
8/28/2020 16:56:00,205.2,8/28/2020 16:56:00,98.3,8/28/2020 16:56:00,118.5
8/31/2020 16:56:00,207.15,8/31/2020 16:56:00,95.7,8/31/2020 16:56:00,116.0
9/1/2020 16:56:00,205,9/1/2020 16:56:00,98.35,9/1/2020 16:56:00,119.0
9/2/2020 16:56:00,206.61,9/2/2020 16:56:00,98.15,9/2/2020 16:56:00,120.3
9/3/2020 16:56:00,198.01,9/3/2020 16:56:00,96.96,9/3/2020 16:56:00,117.9
9/4/2020 16:56:00,195.6,9/4/2020 16:56:00,97.42,9/4/2020 16:56:00,118.3
9/8/2020 16:56:00,192.46,9/8/2020 16:56:00,96.8,9/8/2020 16:56:00,118.7
9/9/2020 16:56:00,194.5,9/9/2020 16:56:00,97.5,9/9/2020 16:56:00,119.8
9/10/2020 16:56:00,192.4,9/10/2020 16:56:00,95.04,9/10/2020 16:56:00,116.3
9/11/2020 16:56:00,192.5,9/11/2020 16:56:00,94.48,9/11/2020 16:56:00,114.2
9/14/2020 16:56:00,192.4,9/14/2020 16:56:00,96.51,9/14/2020 16:56:00,117.8
9/15/2020 16:56:00,193.5,9/15/2020 16:56:00,96.46,9/15/2020 16:56:00,117.7
9/16/2020 16:56:00,192,9/16/2020 16:56:00,95.91,9/16/2020 16:56:00,117.8
9/17/2020 16:56:00,190.4,9/17/2020 16:56:00,96.37,9/17/2020 16:56:00,118.0
9/18/2020 16:56:00,193.8,9/18/2020 16:56:00,94.64,9/18/2020 16:56:00,115.0
9/21/2020 16:56:00,191.03,9/21/2020 16:56:00,93.4,9/21/2020 16:56:00,113.0
9/22/2020 16:56:00,195.8,9/22/2020 16:56:00,93.67,9/22/2020 16:56:00,113.6
9/23/2020 16:56:00,196.02,9/23/2020 16:56:00,92.17,9/23/2020 16:56:00,112.4
9/24/2020 16:56:00,193.02,9/24/2020 16:56:00,93.3,9/24/2020 16:56:00,113.9
9/25/2020 16:56:00,198,9/25/2020 16:56:00,93.5,9/25/2020 16:56:00,113.2
9/28/2020 16:56:00,204.5,9/28/2020 16:56:00,91.2,9/28/2020 16:56:00,110.3
9/29/2020 16:56:00,207.7,9/29/2020 16:56:00,89.92,9/29/2020 16:56:00,108.9
9/30/2020 16:56:00,203.98,9/30/2020 16:56:00,91.05,9/30/2020 16:56:00,110.4
10/1/2020 16:56:00,206.8,10/1/2020 16:56:00,91.91,10/1/2020 16:56:00,113.0
10/2/2020 16:56:00,205.4,10/2/2020 16:56:00,90.11,10/2/2020 16:56:00,111.5
10/5/2020 16:56:00,205.02,10/5/2020 16:56:00,92.64,10/5/2020 16:56:00,112.9
10/6/2020 16:56:00,203.45,10/6/2020 16:56:00,92.03,10/6/2020 16:56:00,112.6
10/7/2020 16:56:00,207.61,10/7/2020 16:56:00,91.95,10/7/2020 16:56:00,112.0
10/8/2020 16:56:00,208,10/8/2020 16:56:00,94.27,10/8/2020 16:56:00,114.1
10/9/2020 16:56:00,207.2,10/9/2020 16:56:00,93.65,10/9/2020 16:56:00,114.4
10/13/2020 16:56:00,212.4,10/13/2020 16:56:00,94.8,10/13/2020 16:56:00,114.6
10/14/2020 16:56:00,211.27,10/14/2020 16:56:00,95.59,10/14/2020 16:56:00,115.7
10/15/2020 16:56:00,211.92,10/15/2020 16:56:00,95.34,10/15/2020 16:56:00,116.3
10/16/2020 16:56:00,212.61,10/16/2020 16:56:00,94.54,10/16/2020 16:56:00,115.4
10/19/2020 16:56:00,207.86,10/19/2020 16:56:00,95,10/19/2020 16:56:00,116.0
10/20/2020 16:56:00,208.68,10/20/2020 16:56:00,96.67,10/20/2020 16:56:00,117.5
10/21/2020 16:56:00,208.3,10/21/2020 16:56:00,96.65,10/21/2020 16:56:00,117.8
10/22/2020 16:56:00,209.2,10/22/2020 16:56:00,98.06,10/22/2020 16:56:00,117.7
10/23/2020 16:56:00,210.5,10/23/2020 16:56:00,97.44,10/23/2020 16:56:00,117.8
10/26/2020 16:56:00,206.94,10/26/2020 16:56:00,97.23,10/26/2020 16:56:00,116.4
10/27/2020 16:56:00,208.6,10/27/2020 16:56:00,95.68,10/27/2020 16:56:00,115.5
10/28/2020 16:56:00,204,10/28/2020 16:56:00,91.56,10/28/2020 16:56:00,109.7
10/29/2020 16:56:00,206.5,10/29/2020 16:56:00,92.8,10/29/2020 16:56:00,110.5
10/30/2020 16:56:00,202.6,10/30/2020 16:56:00,90.66,10/30/2020 16:56:00,107.8
11/3/2020 16:56:00,210,11/3/2020 16:56:00,92.26,11/3/2020 16:56:00,110.0
11/4/2020 16:56:00,211,11/4/2020 16:56:00,94.16,11/4/2020 16:56:00,112.0
11/5/2020 16:56:00,210.5,11/5/2020 16:56:00,96.95,11/5/2020 16:56:00,115.9
11/6/2020 16:56:00,204.3,11/6/2020 16:56:00,97.19,11/6/2020 16:56:00,117.5
11/9/2020 16:56:00,206.2,11/9/2020 16:56:00,99.5,11/9/2020 16:56:00,120.0
11/10/2020 16:56:00,208.1,11/10/2020 16:56:00,101,11/10/2020 16:56:00,119.2
11/11/2020 16:56:00,210,11/11/2020 16:56:00,100.89,11/11/2020 16:56:00,119.0
11/12/2020 16:56:00,209.5,11/12/2020 16:56:00,98.7,11/12/2020 16:56:00,115.4
11/13/2020 16:56:00,212.5,11/13/2020 16:56:00,100.83,11/13/2020 16:56:00,119.0
11/16/2020 16:56:00,213.4,11/16/2020 16:56:00,102.51,11/16/2020 16:56:00,120.9
11/17/2020 16:56:00,211.01,11/17/2020 16:56:00,103.1,11/17/2020 16:56:00,121.6
11/18/2020 16:56:00,206.92,11/18/2020 16:56:00,101.92,11/18/2020 16:56:00,120.6
11/19/2020 16:56:00,205.1,11/19/2020 16:56:00,102.73,11/19/2020 16:56:00,121.9
11/20/2020 16:56:00,206.91,11/20/2020 16:56:00,102.03,11/20/2020 16:56:00,122.5
11/23/2020 16:56:00,211,11/23/2020 16:56:00,103.28,11/23/2020 16:56:00,123.8
11/24/2020 16:56:00,211.49,11/24/2020 16:56:00,105.72,11/24/2020 16:56:00,124.7
11/25/2020 16:56:00,209,11/25/2020 16:56:00,105.83,11/25/2020 16:56:00,126.9
11/26/2020 16:56:00,208.5,11/26/2020 16:56:00,106.02,11/26/2020 16:56:00,127.5
11/27/2020 16:56:00,211,11/27/2020 16:56:00,106.44,11/27/2020 16:56:00,128.3
11/30/2020 16:56:00,210,11/30/2020 16:56:00,105,11/30/2020 16:56:00,126.7
12/1/2020 16:56:00,207,12/1/2020 16:56:00,107.05,12/1/2020 16:56:00,129.0
12/2/2020 16:56:00,207.35,12/2/2020 16:56:00,107.75,12/2/2020 16:56:00,129.3
12/3/2020 16:56:00,205,12/3/2020 16:56:00,108.15,12/3/2020 16:56:00,131.3
12/4/2020 16:56:00,205.9,12/4/2020 16:56:00,109.43,12/4/2020 16:56:00,131.5
12/7/2020 16:56:00,203.6,12/7/2020 16:56:00,109.31,12/7/2020 16:56:00,132.1
12/8/2020 16:56:00,205.4,12/8/2020 16:56:00,109.44,12/8/2020 16:56:00,131.8
12/9/2020 16:56:00,204.7,12/9/2020 16:56:00,108.77,12/9/2020 16:56:00,130.0
12/10/2020 16:56:00,199.8,12/10/2020 16:56:00,110.7,12/10/2020 16:56:00,131.5
12/11/2020 16:56:00,200.65,12/11/2020 16:56:00,110.79,12/11/2020 16:56:00,132.3
12/14/2020 16:56:00,201.2,12/14/2020 16:56:00,110.2,12/14/2020 16:56:00,132.3
12/15/2020 16:56:00,203.2,12/15/2020 16:56:00,111.76,12/15/2020 16:56:00,132.5
12/16/2020 16:56:00,203.3,12/16/2020 16:56:00,113.35,12/16/2020 16:56:00,134.4
12/17/2020 16:56:00,203,12/17/2020 16:56:00,113.99,12/17/2020 16:56:00,133.9
12/18/2020 16:56:00,203.05,12/18/2020 16:56:00,113.5,12/18/2020 16:56:00,133.1
12/21/2020 16:56:00,204.4,12/21/2020 16:56:00,111.43,12/21/2020 16:56:00,131.0
12/22/2020 16:56:00,205.01,12/22/2020 16:56:00,112.25,12/22/2020 16:56:00,130.5
12/23/2020 16:56:00,207.32,12/23/2020 16:56:00,113.14,12/23/2020 16:56:00,132.5
12/28/2020 16:56:00,211.5,12/28/2020 16:56:00,114.7,12/28/2020 16:56:00,134.0
12/29/2020 16:56:00,210,12/29/2020 16:56:00,114.97,12/29/2020 16:56:00,135.0
12/30/2020 16:56:00,210.04,12/30/2020 16:56:00,114.65,12/30/2020 16:56:00,135.3
1/4/2021 16:56:00,210.8,1/4/2021 16:56:00,114.09,1/4/2021 16:56:00,134.0
1/5/2021 16:56:00,212.9,1/5/2021 16:56:00,114.69,1/5/2021 16:56:00,133.7
1/6/2021 16:56:00,215.76,1/6/2021 16:56:00,114.55,1/6/2021 16:56:00,131.6
1/7/2021 16:56:00,222.35,1/7/2021 16:56:00,118.37,1/7/2021 16:56:00,131.0
1/8/2021 16:56:00,224,1/8/2021 16:56:00,120.4,1/8/2021 16:56:00,132.5
1/11/2021 16:56:00,226.5,1/11/2021 16:56:00,118.62,1/11/2021 16:56:00,133.4
1/12/2021 19:30:00,219,1/12/2021 19:30:00,119.45,1/12/2021 19:30:00,136.5
1/13/2021 16:56:00,218.5,1/13/2021 16:56:00,117.36,1/13/2021 16:56:00,136.4
1/14/2021 16:56:00,214.02,1/14/2021 16:56:00,118.68,1/14/2021 16:56:00,139.5
1/15/2021 16:56:00,215.4,1/15/2021 16:56:00,115.78,1/15/2021 16:56:00,136.5
1/18/2021 16:56:00,215.14,1/18/2021 16:56:00,116.54,1/18/2021 16:56:00,136.3
1/19/2021 16:56:00,220.24,1/19/2021 16:56:00,116,1/19/2021 16:56:00,135.3
1/20/2021 16:56:00,221.35,1/20/2021 16:56:00,115.24,1/20/2021 16:56:00,134.3
1/21/2021 16:56:00,223.83,1/21/2021 16:56:00,113.81,1/21/2021 16:56:00,132.6
1/22/2021 16:56:00,226.9,1/22/2021 16:56:00,113.18,1/22/2021 16:56:00,131.9
1/26/2021 16:56:00,223.68,1/26/2021 16:56:00,112.08,1/26/2021 16:56:00,129.0
1/27/2021 16:56:00,218,1/27/2021 16:56:00,110.96,1/27/2021 16:56:00,129.7
1/28/2021 16:56:00,223.5,1/28/2021 16:56:00,114.51,1/28/2021 16:56:00,134.2
1/29/2021 16:56:00,220,1/29/2021 16:56:00,110.56,1/29/2021 16:56:00,130.0
2/1/2021 16:56:00,221.3,2/1/2021 16:56:00,113.06,2/1/2021 16:56:00,134.4
2/2/2021 16:56:00,222.23,2/2/2021 16:56:00,113.85,2/2/2021 16:56:00,136.5
2/3/2021 16:56:00,223,2/3/2021 16:56:00,115.25,2/3/2021 16:56:00,138.1
2/4/2021 16:56:00,227.6,2/4/2021 16:56:00,114.62,2/4/2021 16:56:00,137.3
